"
Delhi Institute of Engineering & Technology, Meerut
",Uttar Pradesh,http://www.dietmeerut.com/,"9368346046,9359283330-31-32","",2009
"
Daripally Anantha Ramulu College of Engineering and Technology, Khammam
",Telangana,http://www.darenggcollege.ac.in/,"","",""
"
Daita Madhusudana Sastry Sri Venkateswara Hindu College of Engineering, Machilipatnam
",Andhra Pradesh,http://www.svhce.org.in/index.html,"91-08672-251993,250459,91-08672-251993,250450","",1980
"
Dadi Institute of Engineering and Technology, Vishakhapatnam
",Andhra Pradesh,http://www.dietakp.com/,"(08924)221111,221122,221133,Mobile:+919963981111","",2006
"
DY Patil Education Society's DY Patil Technical Campus, Kolhapur
",Maharashtra,http://www.dyptechnical.com/,"0231-2601235/36,2601595","",2011
"
CSI College of Engineering, Nilgiris
",Tamil Nadu,http://210.212.231.227/,"0423-2517474,2517581-84","",1998
"
CRV Institute of Technology and Science, Ranga Reddy
",Telangana,http://www.crvits.ac.in/index.html,0�8�4�1�8���2�6�0�3�3�3�,"",2008
"
Crescent College of Technology, Indore
",Madhya Pradesh,http://www.royalcrescentgroup.org,0731-2882666,"",2006
"
Corporate Institute of Research and Technology, Bhopal
",Madhya Pradesh,http://www.corporatebpl.com/info.php,"0755-2751703,0755-2751705","",2008
"
Coorg Institute of Technology, Kodagu
",Karnataka,http://www.citcoorg.edu.in,"08274-249771,261151FAX:08274-261152",Affiliated College,1999
"
College of Engineering, Vairag
",Maharashtra,http://www.collegeofenggvairag.com/,02184-240700,"",2007
"
College of Engineering Science and Technology, Lucknow
",Uttar Pradesh,http://surya.edu.in/,0522-2822215/20/21,"",2005
"
College of Engineering and Technology, North Maharashtra Knowledge City, Jalgaon
",Maharashtra,http://www.nmkcj.org/aboutus.html,"","",""
"
College of Dairy and Food Science Technology, Udaipur
",Rajasthan,http://www.cdfst.ac.in,99887182750,"",1982
"
CMS College of Engineering and Technology, Coimbatore 
",Tamil Nadu,http://www.cmscet.com,04286-263017,"",2009
"
CMS College of Engineering, Namakkal
",Tamil Nadu,http://www.cmscollege.in,(+91)4286263045,"",2007
"
CM Engineering College, Secunderabad
",Telangana,http://www.cmec.in/,"","",""
"
CLG Institute of Engineering and Technology, Pali
",Rajasthan,http://www.clgsansthan.com/default.htm,8875002031/32/33,"",""
"
Christu Jyothi Institute of Technology and Science, Warangal
",Telangana,http://www.cjits.org/,91-8716-20210191-8716-20210291-8716-202103,"",1998
"
Chiranjeevi Reddy Group of Institutions- Faculty of Engineering, Anatapur
",Andhra Pradesh,http://www.crgroups.com/home.asp,http://www.crgroups.com/home.asp,"",2008
"
Chirala Engineering College, Chirala
",Andhra Pradesh,http://www.cecc.co.in/index.php,"08594320737,202050","",2001
"
Chintalapudi Engineering College, Guntur
",Andhra Pradesh,"","","",""
"
Chilkur Balaji Institute of Technology, Hyderabad
",Telangana,http://www.cbtv.ac.in/,040-32572794,"",2006
"
Chhatratpati Shahuji Maharaj College of Engineering & Technology,Allahabad 
",Uttar Pradesh,http://www.csmgoi.com/home.php,"05333-283004,05,17,","",2008
"
Chettinad College of Engineering and Technology, Karur
",Tamil Nadu,http://www.chettinadtech.ac.in,"919600625313,+919943635313,+919442250930",Reviews:  1,1984
"
Cheran College of Engineering, Karur
",Tamil Nadu,http://www.cheran.ac.in,"+91-9489066255,9443122044,9843036118","",2012
"
Chennai Institute of Technology, Chennai
",Tamil Nadu,http://www.citchennai.edu.in/,"918939917000,8939917081,8939917082",Affiliated College,2010
"
Chendu College of Engineering and Technology, Kancheepuram 
",Tamil Nadu,http://www.ccet.org.in,9445398095/96/044-27540091/92,"",2010
"
Chendhuran College of Engineering and Technology, Pudukkottai 
",Tamil Nadu,http://chendhuran.in,91-4333-321777,"",2006
"
Chebrolu Engineering College, Guntur
",Andhra Pradesh,http://www.chebroluec.org,08644-215215,"",2008
"
Chaudhary Beeri Singh College of Engineering & Management, Agra
",Uttar Pradesh,http://www.cbsengg.org/,"","",2009
"
Chartered Institute of Technology, Sirohi 
",Rajasthan,http://citabu.ac.in/,9829804013,"",2009
"
Chandy College of Engineering, Thoothukudi 
",Tamil Nadu,http://www.chandyeducation.org,"461-2356953,2356954,9443145883","",2009
"
Chameli Devi School of Engineering, Indore
",Madhya Pradesh,http://www.cdgi.edu.in/cdse/index.php,"+917314243600,+917312874623,+917312874625Fax-07314243620",Affiliated College,2006
"
Chalapathi Institute of Technology, Guntur
",Andhra Pradesh,http://www.city.edu.in/,"08645-326371,326372,08645-326376","",2008
"
Chaitanya Institute of Science and Technology, Madhavapatnam
",Andhra Pradesh,http://www.cist.in/index.html,"","",""
"
Chaitanya Engineering College, Vishakhapatnam
",Andhra Pradesh,http://cec.ac.in/,9949993477,Affiliated College,2002
"
Chaitanya Bahu Uddeshiya Sanstha's College of Engineering and Management, Amravati 
",Maharashtra,http://www.cbscema.raisoni.net,"","",""
"
School of Engineering and Technology- Central University of Rajasthan, Ajmer 
",Rajasthan,http://www.curaj.ac.in/Default.aspx,91-1463-238755,"",2009
"
Central India institute of Technology, Indore
",Madhya Pradesh,http://www.ciitindore.org,0731-2802392,"",""
"
Cauvery College of Engineering and Technology, Tiruchirapalli 
",Tamil Nadu,http://www.cauveryenggcollege.edu.in/,0431-2902515/29025565,"",2008
"
Capital Engineering College, Bhubaneswar
",Odisha (Orissa),http://www.cecodisha.org,"06755,243811,711,511,411","",2008
"
Canara Engineering College, Mangalore
",Karnataka,http://www.canaraengineering.in/,0824-2278665,"",2001
"
CR Engineering College, Madurai 
",Tamil Nadu,http://www.crcolleges.org/,"0452-2470327,9843886628","",2010
"
CK College of Engineering and Technology, Cuddalore 
",Tamil Nadu,http://www.ckcet.com,"04142-227455,04142-227454,04142-217777","",2002
"
C Abdul Hakeem College of Engineering and Technology, Melvisharam
",Tamil Nadu,http://www.cahcet.in,"9104172–269387,9104172–267387","",1998
"
BVM College of Technology and Management, Gwalior
",Madhya Pradesh,http://www.bvmctm.com,"09302869860,09302869861","",2004
"
Buchepalli Venkayamma Subbareddy Engineering College, Prakasam 
",Andhra Pradesh,http://www.bvsrengineeringcollege.com/,"08592-273166,9701812888,9701823666","",2008
"
BTL Institute of Technology and Management, Bangalore
",Karnataka,http://www.btlit.ac.in,+91-8105564270,"",1997
"
BSA College of Engineering & Technology, Mathura 
",Uttar Pradesh,http://www.bsacet.org/,0565-2460981(O),"",1997
"
Brindavan College of Engineering, Bangalore
",Karnataka,http://www.brindavancollege.com/,0�8�0��2�8�4�7��8�3�8�8��/��8�4�2�3�,"",1992
"
Brilliant Institute of Engineering and Technology, Hayathnagar 
",Telangana,http://www.b-iet.ac.in,9848019835,"",2008
"
Brilliant Grammar School Educational Society's Group of Institutions, Ranga Reddy
",Telangana,http://www.bgiic.ac.in/,040-23437788,"",2009
"
Brahmas Institute of Engineering and Technology, Nellore
",Andhra Pradesh,http://www.brahmas.in/,08622255005,"",2007
"
Brahmaiah College of Engineering, Nellore
",Andhra Pradesh,http://www.krishnatheja.org/subbaiah/index.html,"09848171809,9299992180","",2008
"
Bon Maharaj Engineering College, Mathura
",Uttar Pradesh,http://www.bonmaharaj.org/," 056-2540360,2540370,2540380,2540492,2540850,2540056","",2008
"
Bomma Institute of Technology and Science, Khammam
",Telangana,http://www.bomma.ac.in/,08742-323887,"",2006
"
Black Diamond College of Engineering and Technology, Jharsuguda 
",Odisha (Orissa),http://www.bdcet.in/default.htm,"6645-268-100/101,","",2008
"
Biyani International Institute of Engineering and Technology for Girls, Jaipur
",Rajasthan,http://www.biyanicolleges.org,"0141-2338371,2336226,2338591-95","",2005
"
Bishamber Sahai Institute of Technology, Roorkee
",Uttarakhand,http://www.bsigrouprke.com,01332-264070,"",""
"
Bhubaneswar Engineering College, Bhubaneswar
",Odisha (Orissa),http://www.becbbsr.ac.in,"91-6755-211540,21154109437055167/09437044215/09437088215","",2008
"
Bhopal Institute of Technology, Bhopal
",Madhya Pradesh,http://www.globus.ac.in/institute.htm,"755-6546423,9755444441","",2007
"
Bhimavaram Institute of Engineering and Technology, Bhimavaram
",Andhra Pradesh,http://bietbvrm.ac.in,"08816-236877,210145,210146,","",2007
"
Sun Engineering College, Durg
",Chhattisgarh,http://bhilaicampus.org/bse/indexx.php,917882625223,"",2009
"
Bheema Institute of Technology and Science, Adoni
",Andhra Pradesh,http://www.bitsadoni.com/index.aspx,"9440254773,9573558731","",2008
"
Bhausaheb Mulik College of Engineering, Butibori
",Maharashtra,http://www.bmce.edu.in/,"(07103)202258,202535,9673886111","",2008
"
Bhaskar Engineering College, Ranga Reddy
",Telangana,http://www.jbgroup.org.in/bec,"","",""
"
Bharathiyar Institute of Engineering for Women, Salem
",Tamil Nadu,http://www.biew.ac.in,04282-230199,"",2008
"
Bharath College of Engineering and Technology for Women, Cuddappah
",Andhra Pradesh,http://bcetfw.org,08562-231269,"",2008
"
Bharathidasan Engineering College, Natarampalli
",Tamil Nadu,http://www.bec.net.in,04179-242988,"",2002
"
Bharath Niketan Engineering College, Theni
",Tamil Nadu,http://www.bnec.org.in/,04546-242970,"",1998
"
Bharath Educational Society's Group of Institutions- Faculty of Engineering, Chittoor
",Andhra Pradesh,"","","",""
"
Bharat Institute of Technology and Science for Women, Ibrahimpatnam 
",Telangana,http://www.bitsw.com/index.html,08414-252646,"",2008
"
Bharat Institute of Engineering and Technology, Ibrahimpatnam
",Telangana,http://www.biet.ac.in,"(08414)252313,252399,252647","",2001
"
Bhajarang Engineering College, Thiruvallur
",Tamil Nadu,http://www.bhajarangenggcollege.org/,044-27697540,"",2001
"
Bhadrak Institute of Engineering and Technology, Bhadrak
",Odisha (Orissa),http://www.bietbhadrak.ac.in/,0674-2592585,"",1997
"
Bethlahem Institute of Engineering, Kanyakumari
",Tamil Nadu,http://www.bethlahem.org,04651-298197,"",2008
"
Bethesda Institute of Technology and Science, Gwalior
",Madhya Pradesh,http://www.bitsgwalior.com/,917512566344-45,"",2011
"
Benaiah Institute of Technology and Sciences, Rajahmundry
",Andhra Pradesh,http://www.bitsrjy.com/,0883-2409255,"",2011
"
Basavaraju Krishna Bai (Laxmi) Educational Society Group of Institutions- Faculty of Engineering, Ibrahimpatnam 
",Telangana,http://www.bkbginstitutions.ac.in,"","",""
"
Basavakalyan Engineering College, Bidar
",Karnataka,http://www.betbkec.org,"8481-201100,254264,9448492777","",1999
"
Basava Academy of Engineering, Bangalore
",Karnataka,http://www.basavaacademy.org/index.php,"080-28393613,28393614,22714160,22795912","",2002
"
Bapu Institute of Technology and Management, Morena
",Madhya Pradesh,http://www.bitmmorena.org/,"","",""
"
Bapatla Women's Engineering College, Bapatla 
",Andhra Pradesh,http://www.bwec.ac.in/,8643220977,"",2009
"
Bangalore College of Engineering and Technology, Bangalore
",Karnataka,http://www.bcet.ac.in/index.html,"(080)7834822,7835331","",2000
"
Bandari Srinivas Institute of Technology, Ranga Reddy
",Telangana,http://www.bsit.org.in/,040-66758834,"",2010
"
Bandari Srinivas College of Engineering and Technology, Ranga Reddy
",Telangana,http://www.bscet.org.in/index-2.html,08417-204453/204460/204461/204462,"",2010
"
Aware Madhavanji College of Engineering, Hyderabad
",Telangana,http://www.amcecollege.com/,"","",""
"
AVS Engineering College, Salem
",Tamil Nadu,http://www.avsenggcollege.ac.in,"0427–2295797,2296555,9443210911","",2008
"
AVS College of Engineering and Technology, Nellore
",Andhra Pradesh,http://www.avsenggcollege.com/,0861-2163033,Reviews:  1,2002
"
St Theressa Institute of Engineering and Technology, Vizianagaram
",Andhra Pradesh,http://sttheressaengg.ac.in/index.html,"08008000268,9949923345.08952-281062,281061","",1999
"
Aryabhatt College of Engineering & Technology, Bagpat
",Uttar Pradesh,http://www.acet.in/,"09359765640/80,0121-2962955","",2007
"
AVR and SVR College of Engineering and Technology, Kurnool
",Andhra Pradesh,http://www.avrsvrcet.com/index.html,08514-220301,"",2007
"
ARJ College of Engineering and Technology, Tiruvarur
",Tamil Nadu,http://www.arj.edu.in/,04367-250947,"",2003
"
AR Engineering College, Villupuram
",Tamil Nadu,http://www.arenggc.com,"04146-232121,232131,329547,9442552264","",2008
"
AR College of Engineering and Technology, Tirunelveli
",Tamil Nadu,http://www.arcet.in,"+917373033001,+919487833007","",2009
"
AKT Memorial College of Engineering and Technology, Villupuram 
",Tamil Nadu,http://www.aktengg.com/index.html,4151222577,"",2009
"
AKRG College of Engineering and Technology, Nallajerla
",Andhra Pradesh,http://www.akrgengineering.ac.in/index.html,9440472472,"",1998
"
Rajshree Institute of Management and Technology, Bareilly
",Uttar Pradesh,http://www.rajshree.ac.in,"9690000100,0581-2602096","",2009
"
College of Dairy Science and Technology, Mannuthi, Thrissur
",Kerala,http://kvasu.ac.in/college/more/4,+914874872372861Fax.+914872372861,Constituent College,1993
"
Anupama College of Engineering, Gurgaon
",Haryana,http://newgurgaon.anupamacollegeofengineering.com/,"08010132944,09412260760,09219209281","",1992
"
Sir Padampat Singhania University, Udaipur
",Rajasthan,http://www.spsu.ac.in,"180030026555, 2957-226095",State University,2008
"
Gurgaon College of Engineering for Women, Gurgaon
",Haryana,http://www.gcew.co.in,"0124-2017200-03,(TollFree)0124-2018012","",2008
"
Bhubaneshwar Institute of Industrial Technology, Bhubaneshwar
",Odisha (Orissa),http://www.biit.in/,91-674-2113134(O)+919437563408(M),"",2010
"
Rungta Engineering College, Raipur
",Chhattisgarh,http://www.rungta.ac.in/Backup/rsrrcet-raipur.jsp,"","",""
"
Haryana Institute of Technology, Bahadurgarh
",Haryana,http://www.hit.net.in/,0.09254343158,"",2007
"
Hindustan Institute of Technology and Management, Ambala
",Haryana,http://www.hitm.ac.in/,"093555-47203,204,205,208.","",2007
"
Jind Institute of Engineering and Technology, Jind
",Haryana,http://www.jiet-jind.com/index.html,91-1681-246266,"",1998
"
PD Memorial College of Engineering, Bahadurgarh
",Haryana,http://www.pdmce.ac.in/,"01276-221761,221996","",2009
"
Parala Maharaja Engineering College, Berhampur
",Odisha (Orissa),http://www.pmec.ac.in/,06811-259030Fax:06811-259050,Constituent College,2009
"
Bhubaneswar College of Engineering, Khordha
",Odisha (Orissa),http://www.bceodisha.co.in,"","",""
"
Guru Nanak Dev University Regional Campus Sultanpur Lodhi
",Punjab,http://www.gndu.ac.in/,"","",""
"
Rayat Bahra Faculty of Engineering, Patiala Campus, Patiala
",Punjab,http://rbietp.rayatbahra.com/,"0175-3063101,306310",Affiliated College,2009
"
Guru Nanak Institute of Engineering and Management, Hoshiarpur
","",http://www.sgndetrust.com/Engg&Mang/index.html,"","",""
"
Vikram University, Ujjain
",Madhya Pradesh,http://www.vikramuniv.net,"456010,2514270,2514277",State University,1956
"
Sher-e-Kashmir University of Agricultural Sciences and Technology, Jammu
",Jammu &amp; Kashmir,http://www.skuastkashmir.ac.in/,"0194-2461271,9419018443",State University,1982
"
ANA College of Engineering & Management Studies, Bareilly
",Uttar Pradesh,http://www.anacollege.org/,9719233333,"",2009
"
SR Group of Institutions- College of Engineering Management and Technology, Jhansi 
",Uttar Pradesh,http://www.srgi.ac.in/,0510-2331191,Reviews:  1,2002
"
JNTU, University College of Engineering, Vizianagaram 
",Andhra Pradesh,http://jntuhcej.ac.in,91-8922-277488,State University,2007
"
Sri Vishnu Engineering College for Women, Bhimavaram 
",Andhra Pradesh,http://www.svecw.edu.in/,"08816-238687,250864",Affiliated College,2002
"
Poornima Group of Institutions- Faculty of Engineering, Jaipur
",Rajasthan,http://poornima.org/,0141-2770790,"",2007
"
KNGD Modi Engineering College, ModiNagar
",Uttar Pradesh,http://kngdmec.ac.in/,"08859500790/1/2/3/4,09219462208","",2005
"
College of Agricultural Engineering, Acharya NG Ranga Agricultural University, Madakasira 
",Andhra Pradesh,http://www.angrau.ac.in/COAgriEngineeringMadakasira.php,"08493-200166,7702366113Fax:08493-287971",Constituent College,2008
"
Ghaziabad Institute of Management and Technology, Ghaziabad
",Uttar Pradesh,http://www.gimtech.in/,0120-2809600,"",1980
"
Jaipur Institute of Technology- Group of Institutions, Jaipur
","",http://www.jitjaipur.com,"08003722400,8003988000","",2007
"
Baldev Ram Mirdha Institute of Technology (East Campus), Sitapura
",Rajasthan,http://www.bmitjaipur.org/,0141-2770799,"",2003
"
IMT Institute of Management and Technology, Gwalior
",Madhya Pradesh,http://imtgwl.edu.in/,0751-2566211,"",1969
"
Laxmi Narayan Institute of Technology, Gwalior
",Madhya Pradesh,http://lnctgroup.in/LNIT,"0751-2566275,2566276918827423304","",2008
"
Oriental University Indore
",Madhya Pradesh,http://orientaluniversity.in/,"0731-3265651,3295651",State University,2011
"
Truba College of Science and Technology, Bhopal
",Madhya Pradesh,http://tcst.trubainstitute.ac.in/,"0755-3240042,2306986","",2009
"
Malla Reddy Institute Of Technology, Secunderabad 
",Telangana,http://mritcollege.blogspot.in/,0�4�0��,"",2009
"
Nimra Women’s College of Engineering, Vijayawada
",Andhra Pradesh,http://nimra.in/nwce/,"866-6581823,6581824,9849107860","",2008
"
Sri Venkateswara Engineering College, Suryapet
",Telangana,http://www.sves-srpt.ac.in/,8985211094,"",1998
"
United College of Engineering and Research, Allahabad
",Uttar Pradesh,http://www.united.ac.in/,"9335021750,9336183926",Affiliated College,1998
"
GK Bharad Institute of Engineering, Rajkot
",Gujarat,http://www.gkbharad.org/,"0281,2785159","",2009
"
Swaminarayan College of Engineering and Technology, Kalol
",Gujarat,http://www.svgkinfo.com/,"02764-223805,9099063271,9228484041","",2012
"
PNS Institute of Technology, Bangalore
",Karnataka,http://pnsit.net/index.php/about-pns,91-80-27701099,"",2009
"
Proudhadevaraya Institute of Technology, Hospet
",Karnataka,http://www.pdithospet.co.in/,"","",""
"
Ambarwadikar's Institute of Technology, Aurangabad
",Maharashtra,http://www.ambarwadikartech.com/,9049989447,"",""
"
College of Engineering, Osmanabad
",Maharashtra,http://www.coeosmanabad.com/,02472-251712,"",1983
"
Jai Parkash Mukand Lal Innovative Engineering and Technology Institute, Radaur
",Haryana,http://www.jmieti.org/index.html,"01732-296100,650507Fax:01732-296100",Affiliated College,2012
"
Doon College of Engineering and Technology, Dehradun 
",Uttarakhand,http://www.dpmc.in/Doon-College-of-Engineering-and-Technology.html,"","",""
"
Rabindranath Tagore College of Engineering For Women, Salem
",Tamil Nadu,"","","",""
"
The Kavery College of Engineering, Salem
",Tamil Nadu,http://www.kaverycoengg.com/,"","",""
"
Maharishi Markandeshwar University, Ambala 
",Haryana,http://www.mmambala.org/,91-171-2009201/2/3,Deemed University,1993
"
Padmashree Dr. DY Patil Vidyapeeth's Department of Biotechnology and Bioinformatics, Navi Mumbai
",Maharashtra,http://dypatil.in/,"912239486054,27561900",Deemed University,2003
"
Shridhar University- Faculty of Engineering, Pilani
",Rajasthan,http://www.shridharuniversity.ac.in/,"+911596510000,+918003090120-25",State University,2009
"
SunRise University, Alwar
",Rajasthan,http://www.sunriseuniversity.in,"0144-2881956,9929110006",State University,2011
"
Karpagam University, Coimbatore
",Tamil Nadu,http://www.karpagamuniv.com/,"91-422-6471113,6471114,6471115.",Deemed University,2008
"
Saveetha School of Engineering, Chennai
",Tamil Nadu,http://www.saveetha.com/,0�4�4��,Deemed University,2006
"
Hemwati Nandan Bahuguna Garhwal University, Pauri Garhwal
",Uttarakhand,http://hnbgu.ac.in/,01346-252143,Central University,2009
"
PSIT College of Engineering, Kanpur
",Uttar Pradesh,http://www.psit.ac.in/,"0512-2696261,262","",2004
"
Vishveshwarya Institute of Technology, Gautam Buddha Nagar
",Uttar Pradesh,http://www.jiit.ac.in/sector128.php,0120-2400973-976,"",2011
"
Bengal School of Technology, Hooghly
",West Bengal,http://www.sedcoindia.com/pharmacy/,033-26862027/6064/2668,"",2006
"
Bharat Technology, Howrah
",West Bengal,http://www.bci-bt.edu.in/,"","",""
"
Calcutta Institute of Pharmaceutical Technology and Allied Health Sciences, Howrah
",West Bengal,http://bciedu.org/colleges/cipt.php,"03332948176,","",2002
"
Gupta College of Technological Sciences, Asansol
",West Bengal,http://www.gctsindia.in/,0341)2313120,"",2000
"
Institute of Pharmacy, Jalpaiguri
",West Bengal,"","","",""
"
NSHM College of Pharmaceutical Technology, Kolkata
",West Bengal,http://www.nshm.com/domain_pharma.php,913324032300/01,"",2005
"
Jaypee Institute of Information Technology, Sector 128, Noida
",Uttar Pradesh,http://www.jiit.ac.in/sector128.php,0120-2400973-976,"",2001
"
Annamacharya Institute of Technology and Sciences, Cuddapah
",Andhra Pradesh,http://www.aitskadapa.ac.in/,91-9603999591,"",1997
"
Balaji Institute of Technology and Science, Proddatur 
",Andhra Pradesh,http://www.bitspdtr.in/,0�8�5�6�4��,"",2009
"
NIMRA Institute of Science and Technology, Ibrahimpatnam
",Telangana,http://www.nimra.in/nist/,0-2882010,"",2006
"
NRI Institute of Technology, Guntur
",Andhra Pradesh,http://www.nriit.ac.in/,"0863-2344301,302","",2008
"
GS Mandal's Maharashtra Institute of Technology, Aurangabad
",Maharashtra,http://btech.mit.asia/about.aspx,91-240-2375375,"",2001
"
Sree Venkateswara College of Engineering, Nellore
",Andhra Pradesh,http://www.sves.in/,"","",""
"
Siddhartha Institute of Engineering and Technology, Puttur
",Andhra Pradesh,http://www.sietk.org/siddharth_aboutus.html,"","",""
"
GIET College of Engineering, Rajahmundry
",Andhra Pradesh,"","","",""
"
Bansal Institute of Research, Technology and Science, Bhopal
",Madhya Pradesh,http://www.bansalgroup.in/birts/kcbct/,91-755-2808385,"",""
"
Crescent College of Technology, Bhopal
","",http://www.royalcrescentgroup.org/cct%20bpl/index.html,"9303226801,9300802751,0755-60561319981036131,9893089570","",2007
"
Lyallpur Khalsa College of Engineering, Jalandhar
",Punjab,http://www.lkcengg.com/,91-0181-2452281/2240074,"",""
"
Government College of Engineering, Bodinayakanur
",Tamil Nadu,http://gcebodi.in/,"04546-282555,285000","",""
"
Bansal Institute of Engineering and Technology, Lucknow
",Uttar Pradesh,"","","",""
"
ICFAI University, Tripura
","",http://www.iutripura.edu.in/,0381-2865752/62,Deemed University,2004
"
PDM College of Engineering, Bahadurgarh
","",http://www.pdmce.ac.in/,1276-221761,"",1995
"
Baba Ghulam Shah Badshah University, Jammu
","",http://www.bgsbuniversity.org,"0191-2464402,0191-2466892,91-941910356",State University,2002
"
Punjabi University Regional Centre for Information Technology and Management, Mohali
",Punjab,http://purcitm.ac.in/,"0172-5094197,0172-5094196",Deemed University,2000
"
Arni University, Kathgarh
",Himachal Pradesh,http://www.arni.in,"18002000049,91-9888599200",State University,2009
"
Central University of Rajasthan, Ajmer
",Rajasthan,http://www.curaj.ac.in,91-1463-238755,Central University,2009
"
Doon University, Dehradun
",Uttarakhand,http://doonuniversity.ac.in/,"0135-2533126,0135-2533136",State University,2005
"
Jharkhand Rai University, Ranchi
",Jharkhand,http://www.jru.edu.in/,"0651-2242139,7631003029,7352244262 ",State University,2011
"
Sri Guru Tegh Bahadur Institute of Management and Information Technology, Delhi
",Delhi,http://www.sgtbimit.com,"27124670,27465798",Affiliated College,2008
"
GITAM School of Technology, Hyderabad
",Telangana,http://www.gitam.edu/Hyderabad/aboutus.aspx,"08455-220556,220063","",2009
"
ICFAI University, Jharkhand
",Jharkhand,http://www.iujharkhand.edu.in,"0651-2240470,2245178,9204062414",Deemed University,2008
"
Glocal University, Saharanpur
",Uttar Pradesh,http://www.glocaluniversity.edu.in,0135-6518578,State University,2012
"
North Maharashtra University, Jalgaon
",Maharashtra,http://nmu.ac.in/,"0257-2257250,0257-2258418",State University,1990
"
Pt Ravishankar Shukla University, Raipur
",Chhattisgarh,http://www.prsu.ac.in/,9425522023,State University,1964
"
Bhupendra Narayan Mandal University, Madhepura
",Bihar,http://bnmu.in/,"",State University,1993
"
EIILM University, Jorethang
","",http://www.eiilmuniversity.ac.in/,9311000030,State University,2006
"
Rajendra Agricultural University, Samastipur
",Bihar,http://www.pusavarsity.org.in/,06274-240239,State University,1970
"
Institute of Science and Technology, Jawaharlal Nehru Technological University, Hyderabad
",Telangana,http://istjntuh.org,+91-40-23050876,Autonomous College,1991
"
Nehru Gram Bharati University, Allahabad 
",Uttar Pradesh,http://www.ngbu.edu.in/,"05332-285056,7897610333",Deemed University,2004
"
Sai Nath University, Ranchi
",Jharkhand,http://www.sainathuniversity.com/,"8057112225,0651-2544082",State University,2012
"
Sarguja University, Sarguja
","",http://www.sargujauniversity.in/,"9424231125,07774-222789,07774-222790",State University,2008
"
National Institute of Science Education and Research, Bhubaneswar
",Odisha (Orissa),http://www.niser.ac.in,"91-674-2304000,91-674-2304005Fax:+91(674)2304070","",2007
"
Tripura University, Suryamaninagar
","",http://www.tripurauniv.in/,38123748014803 ,Central University,2007
"
Sri Sai University, Palampur
","",http://www.srisaiuniversity.org/,"9736501261,9736501262,9736501212,9736501329,936501330,9736501266.9417050602",State University,2011
"
St.Peters University, Chennai
",Tamil Nadu,http://www.stpetersuniversity.org,"044-26558080,044-26558085",Deemed University,2008
"
Suresh Gyan Vihar University, Jaipur
",Rajasthan,http://www.gyanvihar.org,"0141-6450389,0141-6450390",State University,1994
"
Yashwantrao Chavan Maharashtra Open University, Nashik
",Maharashtra,http://ycmou.digitaluniversity.ac/,"0253-2231714,0253-2231715",State University,1990
"
Central Agricultural University, Imphal
",Manipur,http://www.cau.org.in/,0385-2415933,Central University,1993
"
EIILM University, Sikkim
","",http://www.eiilmuniversity.ac.in,9311000030,State University,2006
"
IEC University, Baddi
",Himachal Pradesh,http://iecuniversity.com,011-26444838,State University,""
"
Indira Gandhi Krishi Vishwavidyalaya, Raipur
",Chhattisgarh,http://www.igau.edu.in/,"91-771-2443166,2442515,2442581",State University,1987
"
Maharaja Agrasen University, Solan
",Himachal Pradesh,http://www.mau.ac.in/,"9318029217,9318029218",State University,2012
"
Mahamaya Technical University, Noida
",Uttar Pradesh,http://www.mtunoida.com,0120-2472732,State University,2010
"
Gulzar Institute of Engineering and Technology, Khanna
",Punjab,http://ggi.ac.in/,+919781820777,Affiliated College,2009
"
Siddhartha Institute of Aeronautical Engineering and Information Technology, Bangalore
","","","","",""
"
Guru Nanak Dev Engineering College, Bidar
",Karnataka,http://gndecbidar.in/,"08482-226949,235214",Affiliated College,1980
"
Joginpally B R Engineering College, Moinabad
",Telangana,http://jbrec.edu.in/,00-91-8413-23568400-91-8413-235051,Affiliated College,2002
"
LBS College of Engineering, Kasargod
",Kerala,http://www.lbscek.ac.in/,"04994250290,04994250555",Affiliated College,1993
"
Madha Engineering College, Chennai
",Tamil Nadu,http://www.madhaengineeringcollege.com,"044-24780732,34",Reviews:  1,1999
"
College of Architecture, Vellanad
",Kerala,"","","",""
"
Holy Crescent College of Architecture, Aluva
",Kerala,"","","",""
"
Om Sai Institute of Technology And Science, Bagpat
",Uttar Pradesh,http://www.osits.in,"""91-9027167935,+91-9810746888""","",""
"
LDC Institute of Technical Studies, Allahabad
",Uttar Pradesh,http://www.ldcinstitute.com,05335-282050/51/52,"",2007
"
Ishwarchand Vidya Sagar Institute of Technology, Mathura
",Uttar Pradesh,http://www.ivsit.com/,"08958261111,08958271111","",2006
"
Aryan Institute of Technology, Ghaziabad
",Uttar Pradesh,http://www.aitgzb.ac.in/,"09312417565,09999800622,09312712398","",2008
"
DNS College of Engineering and Technology, Amroha
",Uttar Pradesh,http://www.dnscollege.com,"","",2007
"
Narasaraopeta Engineering College, Narasaraopet
",Andhra Pradesh,http://www.nrtenggcollege.com/,"08647-239907,08647-239905,08647-239900,08647-239901,08647-239903",Affiliated College,1998
"
Nizam Institute of Engineering and Technology, Hyderabad
",Telangana,http://www.nizamengineering.ac.in/,"040-23393062,040-68888222,",Affiliated College,1997
"
Mahindra École Centrale, Hyderabad
",Telangana,http://www.mahindraecolecentrale.edu.in/,040-30675316/30675330,Affiliated College,2014
